ticker,exchange_suffix,name,sector,isin,euronext_symbol,mic,market,source,n_days,first_trade_date,last_trade_date,alive_at_period_end,inferred_delisted_before_period_end,status
ENAV.MI,.MI,ENAV,,IT0005176406,ENAV,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
ENDUR.OL,.OL,ENDÚR,,NO0012555459,ENDUR,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
ENEL.MI,.MI,ENEL,,IT0003128367,ENEL,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
ENERG.OL,.OL,ENERGEIA,,NO0013698431,ENERG,XOSL,Oslo Børs,euronext_current_directory_csv_export,764,2022-12-13,2025-12-30,True,False,ok
ENH.OL,.OL,SED ENERGY HOLDING,,CY0101162119,ENH,XOSL,Oslo Børs,euronext_current_directory_csv_export,142,2025-06-11,2025-12-30,True,False,ok
ENI.MI,.MI,ENI,,IT0003132476,ENI,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
ENRGY.BR,.BR,ENERGYVISION,,BE0974499312,ENRGY,XBRU,Euronext Brussels,euronext_current_directory_csv_export,124,2025-07-09,2025-12-31,True,False,ok
ENSU.OL,.OL,ENSURGE MICROPOWER,,NO0013186460,ENSU,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
ENT.MI,.MI,ENERTRONICA SANT,,IT0004887409,ENT,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
ENTRA.OL,.OL,ENTRA,,NO0010716418,ENTRA,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
ENV.MI,.MI,ENERVIT,,IT0004356751,ENV,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
ENVI.AS,.AS,ENVIPCO,,NL0015000GX8,ENVI,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
ENVIP.OL,.OL,ENVIPCO HOLDING,,NL0015000GX8,ENVIP,XOSL,Oslo Børs,euronext_current_directory_csv_export,1223,2021-02-18,2025-12-30,True,False,ok
ENY.MI,.MI,ENERGY,,IT0005500712,ENY,MTAA,Euronext Milan,euronext_current_directory_csv_export,864,2022-08-04,2025-12-30,True,False,ok
EOS.PA,.PA,ACTEOS,,FR0000076861,EOS,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
EPH.MI,.MI,E.P.H.,,IT0005623845,EPH,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
EPR.OL,.OL,EUROPRIS,,NO0010735343,EPR,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
EPRB.MI,.MI,EPRCOMUNICAZIONE,,IT0005519837,EPRB,MTAA,Euronext Milan,euronext_current_directory_csv_export,769,2022-12-16,2025-12-30,True,False,ok
EQNR.OL,.OL,EQUINOR,,NO0010096985,EQNR,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
EQS.PA,.PA,EQUASENS,,FR0012882389,EQS,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
EQUI.MI,.MI,EQUITA GROUP,,IT0005312027,EQUI,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
EQVA.OL,.OL,EQVA,,NO0010708605,EQVA,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
ERA.PA,.PA,ERAMET,,FR0000131757,ERA,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ERC.AS,.AS,ER Capital,,NL0010389508,ERC,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,71,2025-09-22,2025-12-31,True,False,ok
ERF.PA,.PA,EUROFINS SCIENT.,,FR0014000MR3,ERF,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ERFO.MI,.MI,LAB FARMACEUT ERFO,,IT0005497885,ERFO,MTAA,Euronext Milan,euronext_current_directory_csv_export,888,2022-07-01,2025-12-30,True,False,ok
ERG.MI,.MI,ERG,,IT0001157020,ERG,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
ESAU.MI,.MI,ESAUTOMOTION,,IT0005337107,ESAU,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
ESF.MI,.MI,EDIL SAN FELICE,,IT0005561441,ESF,MTAA,Euronext Milan,euronext_current_directory_csv_export,571,2023-09-27,2025-12-30,True,False,ok
ESIGM.MI,.MI,ESI,,IT0005421885,ESIGM,MTAA,Euronext Milan,euronext_current_directory_csv_export,1317,2020-10-26,2025-12-30,True,False,ok
ESON.LS,.LS,ESTORIL SOL N,,PTESO0AM0000,ESON,XLIS,Euronext Lisbon,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
ESPE.MI,.MI,ESPE,,IT0005573818,ESPE,MTAA,Euronext Milan,euronext_current_directory_csv_export,468,2024-02-22,2025-12-30,True,False,ok
ESTM.MI,.MI,ESTRIMA,,IT0005468191,ESTM,MTAA,Euronext Milan,euronext_current_directory_csv_export,68,2025-09-23,2025-12-30,True,False,ok
ET.MI,.MI,ENERGY TIME,,IT0005660219,ET,MTAA,Euronext Milan,euronext_current_directory_csv_export,111,2025-07-23,2025-12-30,True,False,ok
ETH.MI,.MI,EUROTECH,,IT0003895668,ETH,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
ETL.PA,.PA,EUTELSAT COMMUNIC.,,FR0010221234,ETL,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ETS.MI,.MI,E.T.S.,,IT0005669558,ETS,MTAA,Euronext Milan,euronext_current_directory_csv_export,67,2025-09-24,2025-12-30,True,False,ok
EUK.MI,.MI,EUKEDOS,,IT0004818297,EUK,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
EVISO.MI,.MI,EVISO,,IT0005430936,EVISO,MTAA,Euronext Milan,euronext_current_directory_csv_export,1270,2021-01-05,2025-12-30,True,False,ok
EVS.BR,.BR,EVS BROADC.EQUIPM.,,BE0003820371,EVS,XBRU,Euronext Brussels,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
EXA.PA,.PA,EXAIL TECHNOLOGIES,,FR0000062671,EXA,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
EXAI.MI,.MI,EXPERT.AI,,IT0004496029,EXAI,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
EXE.PA,.PA,EXEL INDUSTRIES,,FR0004527638,EXE,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
EXEC.MI,.MI,EXECUS,,IT0005557530,EXEC,MTAA,Euronext Milan,euronext_current_directory_csv_export,604,2023-08-04,2025-12-30,True,False,ok
EXENS.PA,.PA,EXOSENS,,FR001400Q9V2,EXENS,XPAR,Euronext Paris,euronext_current_directory_csv_export,400,2024-06-07,2025-12-31,True,False,ok
EXM.BR,.BR,EXMAR,,BE0003808251,EXM,XBRU,Euronext Brussels,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
EXO.AS,.AS,EXOR NV,,NL0012059018,EXO,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,866,2022-08-12,2025-12-31,True,False,ok
EXPL.PA,.PA,EXPLOSIFS PROD.CHI,,FR0014003AQ4,EXPL,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
EXTX.OL,.OL,EXACT THERAPEUTICS,,NO0010852213,EXTX,XOSL,Oslo Børs,euronext_current_directory_csv_export,1376,2020-07-14,2025-12-30,True,False,ok
FAE.MI,.MI,FAE TECHNOLOGY,,IT0005500688,FAE,MTAA,Euronext Milan,euronext_current_directory_csv_export,743,2023-01-24,2025-12-30,True,False,ok
FAGR.AS,.AS,FAGRON,,BE0003874915,FAGR,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
FARM.MI,.MI,H-FARM,,IT0004674666,FARM,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
FAST.AS,.AS,FASTNED,,NL0013654809,FAST,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,1674,2019-06-21,2025-12-31,True,False,ok
FBK.MI,.MI,FINECOBANK,,IT0000072170,FBK,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
FCH.MI,.MI,FRANCHETTI,,IT0005508574,FCH,MTAA,Euronext Milan,euronext_current_directory_csv_export,825,2022-09-29,2025-12-30,True,False,ok
FCMC.PA,.PA,FERM.CAS.MUN.CANNE,,FR0000062101,FCMC,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
FCP.LS,.LS,FUT.CLUBE PORTO,,PTFCP0AM0008,FCP,XLIS,Euronext Lisbon,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
FCT.MI,.MI,FINCANTIERI,,IT0005599938,FCT,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
FDA.MI,.MI,FIDIA,,IT0005654683,FDA,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
FDE.PA,.PA,FRANCAISE ENERGIE,,FR0013030152,FDE,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
FDJU.PA,.PA,FDJ UNITED,,FR0013451333,FDJU,XPAR,Euronext Paris,euronext_current_directory_csv_export,213,2025-03-03,2025-12-31,True,False,ok
FER.AS,.AS,FERROVIAL,,NL0015001FS8,FER,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,650,2023-06-16,2025-12-31,True,False,ok
FERGR.AS,.AS,FERRARI GROUP,,GB00BN0VZ646,FERGR,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,225,2025-02-13,2025-12-31,True,False,ok
FF.MI,.MI,FINE FOODS & PHARM,,IT0005215329,FF,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
FFARM.AS,.AS,FORFARMERS,,NL0011832811,FFARM,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
FFSB.OL,.OL,FLEKKEFJORD SPAREB,,NO0013209858,FFSB,XOSL,Oslo Børs,euronext_current_directory_csv_export,404,2024-05-23,2025-12-30,True,False,ok
FGA.PA,.PA,FIGEAC AERO,,FR0011665280,FGA,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
FGR.PA,.PA,EIFFAGE,,FR0000130452,FGR,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
FIC.MI,.MI,FIRST CAPITAL,,IT0005252736,FIC,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
FII.PA,.PA,LISI,,FR0000050353,FII,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
FILA.MI,.MI,FILA,,IT0004967292,FILA,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
FINM.PA,.PA,FINANCIERE MARJOS,,FR0000060824,FINM,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
FIPP.PA,.PA,FIPP,,FR0000038184,FIPP,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
FLEXD.LS,.LS,FLEXDEAL,,PTFXD0AM0018,FLEXD,XLIS,Euronext Lisbon,euronext_current_directory_csv_export,1787,2019-01-10,2025-12-31,True,False,ok
FLOB.BR,.BR,FLORIDIENNE,,BE0974502347,FLOB,XBRU,Euronext Brussels,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
FLOW.AS,.AS,FLOW TRADERS,,BMG3602E1084,FLOW,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
FLSP.BR,.BR,FLOWSPARKS,,BE0003847648,FLSP,XBRU,Euronext Brussels,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
FLUX.BR,.BR,FLUXYS BELGIUM D,,BE0974265945,FLUX,XBRU,Euronext Brussels,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
FM.MI,.MI,FIERA MILANO,,IT0003365613,FM,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
FMONC.PA,.PA,MONCEY (FIN.) NOM.,,FR001400SU99,FMONC,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
FNAC.PA,.PA,FNAC DARTY,,FR0011476928,FNAC,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
FNM.MI,.MI,FNM,,IT0000060886,FNM,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
FOAF.PA,.PA,FIN.OUEST AFRICAIN,,SN0000033192,FOAF,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
FORE.PA,.PA,FORESTIERE EQUAT.,,CI0000053161,FORE,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
FOU.BR,.BR,FOUNTAIN,,BE0003752665,FOU,XBRU,Euronext Brussels,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
FPE.MI,.MI,FOPE,,IT0005203424,FPE,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
FPG.PA,.PA,UNION TECH.INFOR.,,FR0000074197,FPG,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
FR.PA,.PA,VALEO,,FR0013176526,FR,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
FRE.MI,.MI,FRENDY ENERGY,,IT0004819857,FRE,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
FREY.PA,.PA,FREY,,FR0010588079,FREY,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
FRO.OL,.OL,FRONTLINE,,CY0200352116,FRO,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
FRVIA.PA,.PA,FORVIA,,FR0000121147,FRVIA,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
FSDV.PA,.PA,FSDV,,FR0000031973,FSDV,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
FTC.MI,.MI,FINANZA.TECH,,IT0005475162,FTC,MTAA,Euronext Milan,euronext_current_directory_csv_export,1017,2021-12-29,2025-12-30,True,False,ok
FUM.MI,.MI,FRANCHI UMB MARMI,,IT0005335754,FUM,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
FUR.AS,.AS,FUGRO,,NL00150003E1,FUR,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
G.MI,.MI,GENERALI,,IT0000062072,G,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
GAB.MI,.MI,GABETTI,,IT0005023038,GAB,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
GAIN.MI,.MI,gAIn360,,IT0005672461,GAIN,MTAA,Euronext Milan,euronext_current_directory_csv_export,10,2025-12-12,2025-12-30,True,False,ok
GALP.LS,.LS,GALP ENERGIA-NOM,,PTGAL0AM0009,GALP,XLIS,Euronext Lisbon,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
GAM.PA,.PA,GAUMONT,,FR0000034894,GAM,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
GAMB.MI,.MI,GAMBERO ROSSO,,IT0005122392,GAMB,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
GBT.PA,.PA,GUERBET,,FR0000032526,GBT,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
GCOM.MI,.MI,GIGLIO.COM,,IT0005453003,GCOM,MTAA,Euronext Milan,euronext_current_directory_csv_export,1121,2021-07-23,2025-12-30,True,False,ok
GDS.PA,.PA,RAMSAY GEN SANTE,,FR0000044471,GDS,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
GE.MI,.MI,GEFRAN,,IT0003203947,GE,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
GEA.PA,.PA,GEA GRENOBL.ELECT.,,FR0000053035,GEA,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
GEM.OL,.OL,GREEN MINERALS,,NO0010907744,GEM,XOSL,Oslo Børs,euronext_current_directory_csv_export,1198,2021-03-25,2025-12-30,True,False,ok
GENT.OL,.OL,GENTIAN DIAGNOSTIC,,NO0010748866,GENT,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
GEO.MI,.MI,GEOX,,IT0003697080,GEO,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
GEOS.OL,.OL,GOLDEN ENERGY OFF,,NO0013228585,GEOS,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
GET.PA,.PA,GETLINK SE,,FR0010533075,GET,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
GF.MI,.MI,GENERALFINANCE,,IT0005144784,GF,MTAA,Euronext Milan,euronext_current_directory_csv_export,884,2022-07-07,2025-12-30,True,False,ok
GFC.PA,.PA,GECINA,,FR0010040865,GFC,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
GHC.MI,.MI,GAROF HEALTH CARE,,IT0005345233,GHC,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
GIGA.OL,.OL,GIGANTE SALMON,,NO0011013765,GIGA,XOSL,Oslo Børs,euronext_current_directory_csv_export,1132,2021-07-05,2025-12-30,True,False,ok
GIMB.BR,.BR,GIMV,,BE0003699130,GIMB,XBRU,Euronext Brussels,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
GIS.MI,.MI,GISMONDI 1754,,IT0005391138,GIS,MTAA,Euronext Milan,euronext_current_directory_csv_export,1532,2019-12-18,2025-12-30,True,False,ok
GJAJ.PA,.PA,GROUPE JAJ,,FR0004010338,GJAJ,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
GJF.OL,.OL,GJENSIDIGE FORSIKR,,NO0010582521,GJF,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
GL9.IR,.IR,GLANBIA PLC,,IE0000669501,GL9,XESM,Euronext Dublin,euronext_current_directory_csv_export,1782,2019-01-02,2025-12-31,True,False,ok
GLE.PA,.PA,SOCIETE GENERALE,,FR0000130809,GLE,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
GLINT.LS,.LS,GLINTT,,PTPAD0AM0007,GLINT,XLIS,Euronext Lisbon,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
GLO.PA,.PA,GL EVENTS,,FR0000066672,GLO,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
GM.MI,.MI,GENTILI MOSCONI,,IT0005531261,GM,MTAA,Euronext Milan,euronext_current_directory_csv_export,730,2023-02-10,2025-12-30,True,False,ok
GML.MI,.MI,G.M. LEATHER,,IT0005498610,GML,MTAA,Euronext Milan,euronext_current_directory_csv_export,880,2022-07-13,2025-12-30,True,False,ok
GMS.MI,.MI,GIOCAMONDO STUDY,,IT0005652489,GMS,MTAA,Euronext Milan,euronext_current_directory_csv_export,144,2025-06-06,2025-12-30,True,False,ok
GNFT.PA,.PA,GENFIT,,FR0004163111,GNFT,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
GNRO.PA,.PA,GENEURO,,CH0308403085,GNRO,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
GOD.OL,.OL,GOODTECH,,NO0004913609,GOD,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
GPE.PA,.PA,GPE GROUP PIZZORNO,,FR0010214064,GPE,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
GPI.MI,.MI,GPI,,IT0005221517,GPI,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
GRAL.MI,.MI,GRIFAL,,IT0005332595,GRAL,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
GRN.MI,.MI,GREEN OLEO,,IT0005549768,GRN,MTAA,Euronext Milan,euronext_current_directory_csv_export,626,2023-07-11,2025-12-30,True,False,ok
GRONG.OL,.OL,GRONG SPAREBANK,,NO0010636491,GRONG,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
GROW.MI,.MI,GROWENS,,IT0005040354,GROW,MTAA,Euronext Milan,euronext_current_directory_csv_export,1752,2019-01-02,2025-12-30,True,False,ok
GRP.IR,.IR,GREENCOAT REN.,,IE00BF2NR112,GRP,XESM,Euronext Dublin,euronext_current_directory_csv_export,1782,2019-01-02,2025-12-31,True,False,ok
GRVO.PA,.PA,GRAINES VOLTZ,,FR0000065971,GRVO,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
GSF.OL,.OL,GRIEG SEAFOOD,,NO0010365521,GSF,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
GSP.MI,.MI,GAS PLUS,,IT0004098510,GSP,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
GT.MI,.MI,GT TALENT GROUP,,IT0005607699,GT,MTAA,Euronext Milan,euronext_current_directory_csv_export,321,2024-09-20,2025-12-30,True,False,ok
GTT.PA,.PA,GTT,,FR0011726835,GTT,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
GUI.PA,.PA,GUILLEMOT,,FR0000066722,GUI,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
GVR.IR,.IR,GLENVEAGH PROP.PLC,,IE00BD6JX574,GVR,XESM,Euronext Dublin,euronext_current_directory_csv_export,1782,2019-01-02,2025-12-31,True,False,ok
GVS.MI,.MI,GVS,,IT0005411209,GVS,MTAA,Euronext Milan,euronext_current_directory_csv_export,1408,2020-06-19,2025-12-30,True,False,ok
GYL.OL,.OL,GYLDENDAL,,NO0004288200,GYL,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
HAFNI.OL,.OL,HAFNIA LIMITED,,SGXZ53070850,HAFNI,XOSL,Oslo Børs,euronext_current_directory_csv_export,1542,2019-11-08,2025-12-30,True,False,ok
HAL.AS,.AS,HAL TRUST,,BMG455841020,HAL,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
HAUTO.OL,.OL,HÖEGH AUTOLINERS,,NO0011082075,HAUTO,XOSL,Oslo Børs,euronext_current_directory_csv_export,1027,2021-11-29,2025-12-30,True,False,ok
HAV.OL,.OL,HAV GROUP,,NO0010931918,HAV,XOSL,Oslo Børs,euronext_current_directory_csv_export,1212,2021-03-05,2025-12-30,True,False,ok
HAVAS.AS,.AS,HAVAS,,NL0015002K83,HAVAS,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,265,2024-12-16,2025-12-31,True,False,ok
HAVI.OL,.OL,HAVILA SHIPPING,,NO0010257728,HAVI,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
HBC.OL,.OL,HOFSETH BIOCARE,,NO0010598683,HBC,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
HCO.PA,.PA,HIGH CO,,FR0000054231,HCO,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
HDF.PA,.PA,HDF,,FR0014003VY4,HDF,XPAR,Euronext Paris,euronext_current_directory_csv_export,1160,2021-06-24,2025-12-31,True,False,ok
HDLY.OL,.OL,HUDDLY,,NO0013470534,HDLY,XOSL,Oslo Børs,euronext_current_directory_csv_export,1225,2021-02-16,2025-12-30,True,False,ok
HDP.PA,.PA,HOTELS DE PARIS,,FR0004165801,HDP,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
